StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q5.1,Q5.2,Q6.1,Q7.1,Q7.2,Q7.3,Q8.1,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.10,Q11.1,Q11.2,Q11.3,Q13.1,Q13.2,Q13.3,Q14.1,Q14.2,Q14.3,Q15.1,Q15.2,Q15.3,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q17.1_5,Q17.1_6,Q18.1,Q18.2,Q18.2_7_TEXT,Q18.3,Q18.4_1,Q18.4_2,Q18.4_3,Q18.4_4,Q18.4_5,Q18.4_6,Q18.4_7,Q18.4_8,Q18.4_7_TEXT,Q18.5,Q18.5_3_TEXT,Q18.6,Q18.7,Q18.8,Q18.8_4_TEXT,Q18.9,Q18.10,Q18.11,Q18.12,Q18.13,Q19.1,Q19.2,Q20.1,Q20.2_First Click,Q20.2_Last Click,Q20.2_Page Submit,Q20.2_Click Count,Car image,Price,Org,Description,Felon,Fact Info,Vaccine,RCV Cue,RCVExperience,Q36_3_TEXT - Parent Topics,Q36_3_TEXT - Sentiment Polarity,Q36_3_TEXT - Sentiment Score,Q36_3_TEXT - Sentiment,Q36_3_TEXT - Topic Sentiment Label,Q36_3_TEXT - Topic Sentiment Score,Q36_3_TEXT - Topics
2021-11-22 21:03:59,2021-11-22 21:08:43,0,47.226.34.87,100,283,1,2021-11-22 21:08:43,R_10AawI2H0Uo0Twv,,,,,35.685394287109375,-88.82810211181640625,anonymous,EN,,4,6,3,1,1,1,,1,1,1,1,1,5,1,3,2,4,1,3,1,3,1,1,1,,,,,,,3,4,4,5,5,4,4,3,4,4,1,5,,1,,,,1,,,,,,1,,3,3,2,,,1,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:05:04,2021-11-22 21:08:59,0,66.57.116.6,100,234,1,2021-11-22 21:08:59,R_2OYZMSiW1VqbSSB,,,,,35.4010009765625,-80.86879730224609375,anonymous,EN,,4,6,3,1,2,,2,2,1,1,1,2,1,3,4,5,2,1,2,2,3,,,,,,,1,2,1,3,4,3,4,4,3,4,4,3,3,1,6,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,WELL,1,,60,8.622,8.622,16.501,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 20:56:51,2021-11-22 21:09:13,0,81.161.7.249,100,742,1,2021-11-22 21:09:14,R_31ugIgV26zBwHTQ,,,,,40.766204833984375,-74.01779937744140625,anonymous,EN,,5,6,5,1,1,1,,1,1,1,1,1,,,,,,,2,3,1,1,1,1,,,,,,,4,5,4,5,4,4,4,5,5,4,1,6,,1,,,,,,1,,,,2,,3,2,2,,,1,,1,,,1,50,11.284,11.284,17.238,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Control,,,,,,,
2021-11-22 21:05:23,2021-11-22 21:09:24,0,202.182.66.105,100,240,1,2021-11-22 21:09:24,R_ptmn5dzeL8DzjkR,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,,5,5,4,1,1,,1,1,2,2,2,1,,,,,,,3,4,3,2,2,2,,,,,,,5,4,4,5,4,5,5,5,4,4,1,5,,1,1,,,,,,,,,1,,4,3,1,,1,,,1,,,1,5,22.265,22.265,25.225,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 20:59:06,2021-11-22 21:09:30,0,63.75.243.85,100,623,1,2021-11-22 21:09:31,R_2RONBFkgVZsMK7m,,,,,43.4322967529296875,-124.213104248046875,anonymous,EN,,4,5,3,2,2,,3,3,1,1,1,2,,,,,,,2,2,2,,,,,,,2,1,2,3,3,4,2,4,3,3,4,4,3,1,5,,1,,,,,,1,,,,2,,5,3,2,,,2,,1,Politics is a very importand in people organizing help to use this study,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:06:48,2021-11-22 21:09:41,0,208.203.210.171,100,173,1,2021-11-22 21:09:42,R_YVmayQS0kaVUZot,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,,4,5,3,1,2,1,,3,1,2,1,1,2,1,5,4,3,1,3,2,3,,,,2,2,2,,,,3,4,5,4,4,4,4,4,5,5,1,5,,1,,,,,,1,,,,2,,1,2,2,,,1,,1,none,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:02:00,2021-11-22 21:09:46,0,108.240.46.64,100,465,1,2021-11-22 21:09:46,R_2TM3BMvWuEAmT5d,,,,,30.1038055419921875,-95.50569915771484375,anonymous,EN,,4,5,5,2,1,1,,1,2,1,2,1,,,,,,,2,2,5,,,,,,,2,2,1,2,4,4,1,4,5,4,3,2,2,1,5,,3,,,1,,,,,,,2,,2,3,3,,,,3,1,None,,1,10,8.47,51.686,55.219,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:07:20,2021-11-22 21:09:52,0,196.17.65.170,100,151,1,2021-11-22 21:09:52,R_eDkqnwQk1g1lmyR,,,,,34.0543975830078125,-118.2440948486328125,anonymous,EN,,3,5,3,1,2,3,,3,1,1,1,2,,,,,,,3,3,2,,,,,,,2,1,1,3,4,4,3,4,3,3,5,4,3,1,5,,1,,,,,,1,,,,2,,2,3,1,,1,,,1,"No comments good survey ",,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 20:58:13,2021-11-22 21:10:49,0,104.156.201.8,100,756,1,2021-11-22 21:10:49,R_D37oRFDOL8Vi8Dv,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,,4,5,5,1,2,2,,2,1,1,1,2,,,,,,,2,2,2,1,1,1,,,,,,,4,3,4,4,4,4,4,4,3,4,1,5,,1,,,,,,1,,,,1,,3,4,2,,,1,,1,,1,,5,18.774,18.774,32.301,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:01:02,2021-11-22 21:11:24,0,108.184.171.98,100,621,1,2021-11-22 21:11:24,R_247Op88e5tqBBPw,,,,,34.109100341796875,-117.7126007080078125,anonymous,EN,,5,6,1,2,1,,4,3,1,2,1,3,,,,,,,3,5,4,,,,2,2,2,,,,4,3,2,4,2,2,3,5,4,4,1,4,,1,,,,,,1,,,,1,,4,2,2,,,2,,1,"Thank you for letting me participate. ",,1,10,70.701,77.69,79.862,2,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:04:58,2021-11-22 21:11:38,0,47.76.77.212,100,400,1,2021-11-22 21:11:38,R_1dceHwGHEOLMK2p,,,,,29.7133026123046875,-95.48040008544921875,anonymous,EN,,5,6,3,1,1,4,,1,1,1,1,1,,,,,,,1,1,1,,,,,,,1,1,1,5,4,4,5,4,5,5,4,4,3,1,5,,1,,,,,,1,,,,1,,3,2,2,,,1,,1,GOOD,,1,3,5.052,37.461,40.745,14,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 20:55:49,2021-11-22 21:11:47,0,24.6.178.244,100,957,1,2021-11-22 21:11:47,R_1IT6OIjibtdhYg7,,,,,37.5337066650390625,-122.028900146484375,anonymous,EN,,5,6,3,1,2,2,,1,2,2,2,2,4,5,3,1,2,1,3,4,2,,,,2,2,2,,,,4,5,3,4,4,4,5,5,5,3,1,5,,1,,,,,,1,,,,2,,3,2,2,,,1,,1,no comments,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:04:15,2021-11-22 21:11:49,0,173.23.42.244,100,454,1,2021-11-22 21:11:50,R_2w5eLrLQFJYRmYa,,,,,42.0807037353515625,-88.516998291015625,anonymous,EN,,4,5,1,2,1,,3,2,1,1,1,1,3,1,5,4,2,1,5,5,2,,,,2,2,2,,,,3,4,3,3,5,5,5,1,3,1,2,4,,1,,,,1,,1,,,,2,,3,3,1,,2,,,1,"No comments at the current time. ",,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 20:55:14,2021-11-22 21:12:38,0,184.91.127.17,100,1044,1,2021-11-22 21:12:38,R_1rvudx5CkxlNI6V,,,,,28.7115020751953125,-81.51349639892578125,anonymous,EN,,5,6,1,2,1,,1,1,2,1,2,2,,,,,,,2,1,2,2,2,2,,,,,,,3,2,2,5,5,5,4,3,3,3,1,2,,3,,,,,,1,,,,2,,3,1,2,,,2,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Democratic Party,Control,,,,,,,
2021-11-22 21:07:39,2021-11-22 21:12:39,0,38.127.144.108,100,300,1,2021-11-22 21:12:39,R_QcWf41cf8Vc5yox,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,,5,6,3,2,2,2,,2,1,1,2,2,3,4,2,5,1,1,1,2,2,1,1,1,,,,,,,3,4,3,5,5,5,4,3,3,4,1,6,,1,1,1,1,1,1,1,,,,2,,2,2,3,,,,2,1,intresting,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:02:53,2021-11-22 21:12:40,0,71.227.107.82,100,586,1,2021-11-22 21:12:40,R_2V2yQNEWf06oJSU,,,,,42.9178009033203125,-85.69950103759765625,anonymous,EN,,5,6,1,2,1,,1,2,1,1,2,2,,,,,,,1,1,1,2,2,2,,,,,,,2,4,3,2,5,5,5,5,5,5,1,5,,5,,,,,,1,,,,2,,2,3,2,,,1,,1,Unique study!,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:04:37,2021-11-22 21:12:40,0,216.250.251.194,100,483,1,2021-11-22 21:12:40,R_2AXxzsK6YgvSb3O,,,,,45.4817047119140625,-122.4156036376953125,anonymous,EN,,4,5,3,2,2,2,,2,3,1,2,2,,,,,,,2,2,2,1,1,1,,,,,,,4,3,4,3,4,3,3,3,4,4,1,5,,1,,,,,,1,,,,2,,2,2,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,Republican Party,Control,,,,,,,
2021-11-22 21:06:34,2021-11-22 21:13:26,0,104.156.201.31,100,412,1,2021-11-22 21:13:26,R_1IgCeNNdZ8SNU4O,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,,4,5,3,1,1,,2,1,1,1,1,1,,,,,,,1,2,1,,,,,,,2,1,2,4,5,3,4,4,4,3,5,4,5,1,6,,1,,,,,,1,,,,2,,2,2,1,,1,,,1,nice,1,,5,3.475,3.475,6.767,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:02:07,2021-11-22 21:13:33,0,192.200.23.2,100,685,1,2021-11-22 21:13:33,R_1k2nAL61olJZP7z,,,,,47.6033935546875,-122.341400146484375,anonymous,EN,,5,6,3,1,1,,1,1,1,1,1,1,4,5,1,2,3,1,1,1,1,1,1,1,,,,,,,4,3,4,4,4,4,4,4,3,4,1,5,,1,,,,,,1,,,,1,,2,3,2,,,1,,1,GOOD,1,,50,0,0,1.494,0,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:07:54,2021-11-22 21:13:45,0,47.200.254.226,100,351,1,2021-11-22 21:13:46,R_1F3WOfyNwXNquB6,,,,,27.9031982421875,-82.29109954833984375,anonymous,EN,,5,6,1,2,2,,1,1,1,2,2,1,1,5,4,3,2,1,1,5,1,2,2,2,,,,,,,1,4,4,1,1,5,1,1,1,1,1,2,,5,,,,,,1,,,,1,,2,1,3,,,,3,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:03:52,2021-11-22 21:14:01,0,68.52.212.180,100,608,1,2021-11-22 21:14:01,R_3HHLv3l3PqLivjb,,,,,36.07110595703125,-86.71959686279296875,anonymous,EN,,4,5,3,1,2,3,,1,3,2,2,1,2,4,3,5,1,1,,,5,,,,,,,2,2,2,1,1,1,1,3,2,4,3,1,4,2,5,,5,,,,,,,,1,,1,,2,3,5,,,,,3,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,felons with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:10:17,2021-11-22 21:14:09,0,208.203.216.89,100,232,1,2021-11-22 21:14:09,R_2cbx063lIbwD1Bj,,,,,39.79510498046875,-76.979400634765625,anonymous,EN,,5,6,4,1,2,2,,1,1,1,1,2,5,1,2,4,3,1,2,4,1,,,,,,,2,1,2,4,5,4,5,4,5,4,4,5,4,1,5,,1,,,,,,1,,,,1,,1,2,2,,,1,,1,none,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",Black Lives Matter,an organization that protests incidents of police brutality against African-Americans,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Experience,,,,,,,
2021-11-22 21:10:53,2021-11-22 21:14:15,0,3.84.61.36,100,201,1,2021-11-22 21:14:15,R_21H3Of9l4m1NuXR,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,,5,6,2,1,2,,1,2,1,1,1,2,4,3,5,2,1,1,2,2,2,,,,2,1,1,,,,4,3,2,3,4,3,3,4,5,4,1,5,,1,,,1,,,,,,,1,,2,2,1,,1,,,1,nothing,1,,5,2.888,2.888,4.925,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$20,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:07:19,2021-11-22 21:15:03,0,66.38.103.191,100,463,1,2021-11-22 21:15:03,R_3HuKIqrqOe74Isi,,,,,36.7613983154296875,-86.192901611328125,anonymous,EN,,1,4,1,2,4,2,,4,2,1,2,2,,,,,,,4,2,4,,,,2,2,2,,,,2,5,4,1,5,5,5,1,2,3,1,5,,1,,,,,,1,,,,2,,5,5,1,,1,,,1,,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the United Negro College Fund,an organization that raises money to fund minority students and HBCUs,felons with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Republican Party,Control,,,,,,,
2021-11-22 21:10:48,2021-11-22 21:15:15,0,63.75.243.111,100,267,1,2021-11-22 21:15:16,R_tVUO07zqYn3UFtT,,,,,43.4322967529296875,-124.213104248046875,anonymous,EN,,4,6,4,1,2,,2,2,1,1,1,2,3,1,2,4,5,1,3,1,2,1,1,1,,,,,,,4,3,4,4,4,4,3,4,4,4,1,5,,1,,,,,,1,,,,2,,4,1,2,,,1,,1,nothing,1,,0,7.054,7.054,10.1,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$20,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those from disproportionately affected communities,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,national,Experience,,,,,,,
2021-11-22 21:05:38,2021-11-22 21:15:42,0,99.97.27.108,100,604,1,2021-11-22 21:15:42,R_A1zDBP0og1Pm10d,,,,,33.1909027099609375,-96.6197967529296875,anonymous,EN,,4,5,2,2,1,,3,2,2,2,1,3,2,5,3,4,1,1,2,2,2,2,2,2,,,,,,,1,3,3,2,1,5,5,5,5,4,1,5,,5,,,,,,1,,,,1,,2,3,2,,,1,,1,,2,,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cNl6CwoAVxSEA9o"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,"The Entry Track helps individuals with little or no experience, particularly those who wish to re-enter the workforce following incarceration, enter the cannabis industry.",Mohammad and his family have refused to comply with US vaccination requirements based on religious grounds.,national,Experience,,,,,,,
2021-11-22 21:07:05,2021-11-22 21:16:15,0,207.228.61.15,100,549,1,2021-11-22 21:16:16,R_1M4fp7Oseh1OfuW,,,,,29.8477935791015625,-95.6598968505859375,anonymous,EN,,5,5,5,2,2,1,,2,1,1,1,1,,,,,,,2,2,2,,,,,,,2,1,1,3,4,3,4,3,4,4,3,4,4,1,5,,1,,,,,,1,,,,1,,3,2,2,,,1,,1,GOOD,1,,15,4.156,4.156,14.34,1,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Children's Cancer Research Fund,an organization that raises money to fund research for childhood cancer,those with previous marijuana indictments,"Social equity programs may provide support for black entrepreneurs, who are struggling to join the rapidly growing marijuana industry which is currently dominated by a handful of companies.",Mohammed and his family have complied with all US vaccination requirements.,Democratic Party,Control,,,,,,,
2021-11-22 21:14:53,2021-11-22 21:17:10,0,208.203.209.196,100,136,1,2021-11-22 21:17:10,R_2wBStqVgGAuiKHw,,,,,40.79730224609375,-73.64730072021484375,anonymous,EN,,5,6,4,1,1,,2,1,1,2,1,1,,,,,,,2,1,1,,,,,,,2,1,2,4,5,4,5,4,5,4,3,5,4,1,5,,1,,,,,,1,,,,1,,1,2,2,,,1,,1,none,,2,,,,,,"<img src=""https://umassamherst.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jqMGkx3MLDuSl8"" alt=""White Car Image"">","$60,000",the Sunrise Movement,a youth-led organization that protests against fossil fuels and political inaction on climate change,those with previous marijuana indictments,Aggressive enforcement of the War on Drugs resulted in many people arrested for using - not dealing - marijuana. 88% of the 8.2 million marijuana arrests between 2001 and 2010 were made on the grounds of possession. These arrests exhibit a significant racial bias: blacks were 3.73 times more likely than whites to be arrested for marijuana despite roughly equal usage.,Mohammed and his family have complied with all US vaccination requirements.,national,Control,,,,,,,
